"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.362380429E0,-6.000000238E-1,1.522500038E1,-3.549375153E1,3.862598910E1
5.382376997E0,-3.937500119E-1,1.524375057E1,-3.551250076E1,3.864795830E1
5.402381254E0,-4.687500298E-1,1.546875095E1,-3.519375229E1,3.844609451E1
5.422380493E0,-2.062500119E-1,1.528125095E1,-3.571875000E1,3.885084647E1
5.442375674E0,-5.062500238E-1,1.524375057E1,-3.571875000E1,3.883886355E1
5.462379121E0,-3.187500238E-1,1.518750095E1,-3.571875000E1,3.881482820E1
5.482377662E0,-9.375000000E-2,1.546875095E1,-3.562500000E1,3.883853332E1
5.502372481E0,-3.187500238E-1,1.518750095E1,-3.560625076E1,3.871132754E1
5.522375790E0,-4.875000119E-1,1.541250038E1,-3.624375153E1,3.938771825E1
5.542374187E0,-1.312500089E-1,1.522500038E1,-3.594375229E1,3.903551193E1
5.562369205E0,-9.375000000E-2,1.537500095E1,-3.562500000E1,3.880128952E1
5.582372616E0,-3.000000119E-1,1.526250076E1,-3.510000229E1,3.827589438E1
5.602371465E0,-9.375000000E-2,1.539375019E1,-3.573750305E1,3.891202203E1
5.622377753E0,-4.125000238E-1,1.516875076E1,-3.519375229E1,3.832572708E1
5.642378713E0,-3.000000119E-1,1.533750057E1,-3.519375229E1,3.839178459E1
5.662375104E0,-3.937500119E-1,1.533750057E1,-3.551250076E1,3.868503164E1
5.682378267E0,-0.000000000E0,1.541250038E1,-3.594375229E1,3.910880331E1
5.702376601E0,-1.125000045E-1,1.530000019E1,-3.573750305E1,3.887507925E1
5.722371500E0,-3.937500119E-1,1.526250076E1,-3.560625076E1,3.874150309E1
5.742374684E0,-3.750000000E-1,1.541250038E1,-3.551250076E1,3.871464198E1
5.762374225E0,-2.062500119E-1,1.526250076E1,-3.510000229E1,3.827527439E1
5.782369895E0,-2.062500119E-1,1.537500095E1,-3.571875000E1,3.888781679E1
