"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.446217740E0,3.750000149E-2,1.443750095E1,-3.433125305E1,3.724349307E1
3.466222039E0,-3.000000119E-1,1.477500057E1,-3.391875076E1,3.699827422E1
3.486221554E0,-3.187500238E-1,1.460625076E1,-3.401250076E1,3.701748737E1
3.506216865E0,-2.437500060E-1,1.438125038E1,-3.412500000E1,3.703235614E1
3.526220343E0,-2.437500060E-1,1.440000057E1,-3.442500305E1,3.731621987E1
3.546218848E0,-2.250000089E-1,1.455000019E1,-3.380625153E1,3.680510525E1
3.566213699E0,5.625000224E-2,1.460625076E1,-3.435000229E1,3.732651045E1
3.586217105E0,-2.062500119E-1,1.391250038E1,-3.442500305E1,3.713059441E1
3.606215927E0,-3.375000060E-1,1.453125095E1,-3.433125305E1,3.728144440E1
3.626221967E0,-2.250000089E-1,1.455000019E1,-3.421875000E1,3.718435131E1
3.646222569E0,-2.625000179E-1,1.430625057E1,-3.421875000E1,3.708989840E1
3.666219033E0,-2.625000179E-1,1.430625057E1,-3.421875000E1,3.708989840E1
3.686223438E0,-4.312500060E-1,1.443750095E1,-3.410625076E1,3.703867913E1
3.706222761E0,-1.687500030E-1,1.430625057E1,-3.391875076E1,3.681275506E1
3.726217952E0,-2.062500119E-1,1.471875095E1,-3.433125305E1,3.735397040E1
3.746221392E0,-1.500000060E-1,1.440000057E1,-3.412500000E1,3.703914337E1
3.766218770E0,-3.562500179E-1,1.428750038E1,-3.410625076E1,3.697966904E1
3.786224093E0,-1.312500089E-1,1.456875038E1,-3.403125000E1,3.701880186E1
3.806224186E0,-1.312500089E-1,1.456875038E1,-3.444375229E1,3.739836609E1
3.826220135E0,-2.625000179E-1,1.430625057E1,-3.421875000E1,3.708989840E1
3.846225205E0,-2.625000179E-1,1.430625057E1,-3.401250076E1,3.689970081E1
3.866225173E0,-4.312500060E-1,1.443750095E1,-3.442500305E1,3.733240209E1
3.886220988E0,-4.312500060E-1,1.443750095E1,-3.442500305E1,3.733240209E1
3.906224689E0,-2.625000179E-1,1.421250057E1,-3.410625076E1,3.694997185E1
3.926223755E0,-1.875000000E-1,1.415625095E1,-3.433125305E1,3.713582547E1
3.946218874E0,-1.687500030E-1,1.425000095E1,-3.453750229E1,3.736214753E1
