"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.996024660E0,9.375000000E-2,1.616250038E1,-3.451875305E1,3.811534494E1
4.016016726E0,4.312500060E-1,1.655625153E1,-3.474375153E1,3.848926748E1
4.036018120E0,-7.500000298E-2,1.621875000E1,-3.451875305E1,3.813918967E1
4.056026584E0,-5.625000224E-2,1.648125076E1,-3.472500229E1,3.843774935E1
4.076029251E0,0.000000000E0,1.616250038E1,-3.472500229E1,3.830211747E1
4.096027293E0,1.125000045E-1,1.625625038E1,-3.451875305E1,3.815524400E1
4.116032937E0,-1.500000060E-1,1.638750076E1,-3.472500229E1,3.839789662E1
4.136033010E0,3.750000149E-2,1.648125076E1,-3.442500305E1,3.816692112E1
4.156028937E0,1.500000060E-1,1.650000000E1,-3.483750153E1,3.854768492E1
4.176021578E0,3.750000149E-2,1.648125076E1,-3.463125229E1,3.835305292E1
4.196023426E0,1.500000060E-1,1.650000000E1,-3.431250000E1,3.807387761E1
4.216020855E0,1.125000045E-1,1.625625038E1,-3.472500229E1,3.834193679E1
4.236026130E0,2.250000089E-1,1.644375038E1,-3.483750153E1,3.852400634E1
4.256026284E0,3.750000149E-2,1.640625000E1,-3.451875305E1,3.821924591E1
4.276022274E0,3.375000060E-1,1.653750038E1,-3.474375153E1,3.848026891E1
4.296026446E0,1.875000075E-2,1.631250000E1,-3.451875305E1,3.817908223E1
4.316025774E0,1.875000000E-1,1.621875000E1,-3.547500229E1,3.900716338E1
4.336021022E0,-5.625000224E-2,1.646250153E1,-3.410625076E1,3.787153894E1
4.356024700E0,1.312500089E-1,1.640625000E1,-3.431250000E1,3.803327388E1
4.376023477E0,1.312500089E-1,1.642500114E1,-3.442500305E1,3.814287252E1
4.396029769E0,4.312500060E-1,1.646250153E1,-3.453750229E1,3.826276254E1
4.416030434E0,4.312500060E-1,1.653750038E1,-3.453750229E1,3.829509054E1
4.436026945E0,5.250000358E-1,1.648125076E1,-3.453750229E1,3.827200434E1
4.456031160E0,4.125000238E-1,1.638750076E1,-3.453750229E1,3.823034661E1
4.476030637E0,1.875000075E-2,1.623750114E1,-3.463125229E1,3.824892718E1
4.496025810E0,4.125000238E-1,1.629375076E1,-3.433125305E1,3.800383410E1
4.516029104E0,2.250000089E-1,1.644375038E1,-3.483750153E1,3.852400634E1
4.536027739E0,3.187500238E-1,1.644375038E1,-3.463125229E1,3.833825978E1
4.556033841E0,2.250000089E-1,1.636875153E1,-3.495000076E1,3.859390114E1
4.576034328E0,2.437500060E-1,1.651875114E1,-3.463125229E1,3.836993860E1
4.596030634E0,2.250000089E-1,1.642500114E1,-3.442500305E1,3.814331033E1
4.616034789E0,4.500000179E-1,1.661250114E1,-3.412500000E1,3.795646611E1
4.636034013E0,2.250000089E-1,1.635000038E1,-3.474375153E1,3.839923707E1
4.656029204E0,3.187500238E-1,1.646250153E1,-3.485625076E1,3.854962743E1
4.676032691E0,3.375000060E-1,1.661250114E1,-3.474375153E1,3.851256121E1
4.696031354E0,1.500000060E-1,1.659375000E1,-3.495000076E1,3.868950235E1
4.716026089E0,2.437500060E-1,1.651875114E1,-3.485625076E1,3.857313535E1
4.736018134E0,3.562500179E-1,1.670625114E1,-3.474375153E1,3.855326201E1
4.756019219E0,2.062500119E-1,1.620000076E1,-3.472500229E1,3.831851182E1
4.776027901E0,1.312500089E-1,1.633125114E1,-3.431250000E1,3.800098218E1
4.796030735E0,4.125000238E-1,1.638750076E1,-3.442500305E1,3.812874470E1
4.816028588E0,4.312500060E-1,1.648125076E1,-3.485625076E1,3.855873209E1
4.836034029E0,2.062500119E-1,1.620000076E1,-3.483750153E1,3.842049032E1
4.856034388E0,1.875000000E-1,1.620000076E1,-3.536250305E1,3.889706677E1
4.876030138E0,2.625000179E-1,1.668750000E1,-3.465000153E1,3.845990338E1
4.896022752E0,3.375000060E-1,1.651875114E1,-3.442500305E1,3.818460267E1
4.916024243E0,3.562500179E-1,1.670625114E1,-3.506250000E1,3.884076013E1
4.936021654E0,1.312500089E-1,1.633125114E1,-3.451875305E1,3.818731861E1
4.956026958E0,2.812500000E-1,1.612500000E1,-3.483750153E1,3.838940269E1
4.976027178E0,1.500000060E-1,1.650000000E1,-3.442500305E1,3.817529745E1
4.996023284E0,-2.437500060E-1,1.644375038E1,-3.440625000E1,3.813458246E1
5.016027291E0,3.750000000E-1,1.685625076E1,-3.453750229E1,3.843322624E1
5.036026523E0,4.125000238E-1,1.638750076E1,-3.463125229E1,3.831506196E1
5.056022001E0,4.312500060E-1,1.655625153E1,-3.526875305E1,3.896383430E1
5.076025667E0,4.312500060E-1,1.648125076E1,-3.485625076E1,3.855873209E1
5.096024491E0,3.937500119E-1,1.631250000E1,-3.485625076E1,3.848650299E1
5.116030852E0,3.375000060E-1,1.653750038E1,-3.453750229E1,3.829414955E1
5.136031600E0,3.937500119E-1,1.631250000E1,-3.506250000E1,3.867339656E1
5.156028125E0,2.250000089E-1,1.636875153E1,-3.515625000E1,3.878077572E1
5.176032444E0,2.062500119E-1,1.627500153E1,-3.483750153E1,3.845217453E1
5.196031467E0,4.125000238E-1,1.629375076E1,-3.453750229E1,3.819025444E1
5.216026795E0,2.250000089E-1,1.644375038E1,-3.474375153E1,3.843924845E1
5.236030292E0,-5.625000224E-2,1.638750076E1,-3.463125229E1,3.831288270E1
5.256028933E0,3.750000149E-2,1.650000000E1,-3.483750153E1,3.854741131E1
5.276023931E0,-1.500000060E-1,1.636875153E1,-3.461250305E1,3.828816911E1
5.296027023E0,5.625000224E-2,1.657500076E1,-3.483750153E1,3.857959729E1
5.316025646E0,1.875000075E-2,1.625625038E1,-3.504375076E1,3.863069370E1
5.336031930E0,4.500000179E-1,1.663125038E1,-3.433125305E1,3.815017595E1
5.356032816E0,3.750000149E-2,1.648125076E1,-3.442500305E1,3.816692112E1
5.376028805E0,1.875000075E-2,1.623750114E1,-3.463125229E1,3.824892718E1
5.396033212E0,1.312500089E-1,1.642500114E1,-3.474375153E1,3.843079702E1
