"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.168426125E0,1.201794189E3,-1.990920532E3,-1.562208496E3,2.801529801E3
2.178388125E0,1.202022339E3,-1.991345459E3,-1.562989258E3,2.802365048E3
2.188351125E0,1.202172363E3,-1.991877441E3,-1.565439941E3,2.804174806E3
2.198314125E0,1.201918579E3,-1.991992432E3,-1.566184326E3,2.804563328E3
2.208276125E0,1.202197266E3,-1.992221436E3,-1.567874878E3,2.805789755E3
2.218239125E0,1.202197266E3,-1.992221436E3,-1.567874878E3,2.805789755E3
2.228202125E0,1.201934204E3,-1.992589355E3,-1.569314575E3,2.806743025E3
2.238164125E0,1.201727173E3,-1.992481323E3,-1.568895386E3,2.806343306E3
2.248127125E0,1.201871582E3,-1.992809082E3,-1.569974365E3,2.807241145E3
2.258090125E0,1.201874268E3,-1.992730225E3,-1.569690674E3,2.807027665E3
2.268053125E0,1.202002197E3,-1.992923096E3,-1.570800903E3,2.807840313E3
2.278015125E0,1.201678467E3,-1.992695435E3,-1.569418579E3,2.806766985E3
2.287978125E0,1.201756958E3,-1.992931641E3,-1.570813477E3,2.807748438E3
2.297941125E0,1.201635498E3,-1.992721802E3,-1.569044434E3,2.806558121E3
2.307903125E0,1.201921509E3,-1.992928711E3,-1.570379272E3,2.807573903E3
2.317866125E0,1.201710327E3,-1.992746094E3,-1.568875000E3,2.806512688E3
2.327829125E0,1.201758057E3,-1.992833618E3,-1.569894165E3,2.807165108E3
2.337792125E0,1.201919189E3,-1.992595825E3,-1.568466064E3,2.806266854E3
2.347754125E0,1.201882202E3,-1.992659424E3,-1.569783936E3,2.807032955E3
2.357717125E0,1.201595703E3,-1.992494995E3,-1.568008789E3,2.805801152E3
2.367680125E0,6.045498047E2,2.350141846E3,-1.404640259E3,2.803865442E3
2.377642125E0,6.044218140E2,2.350450195E3,-1.402836792E3,2.803193342E3
2.387605125E0,6.045432739E2,2.350300049E3,-1.404449097E3,2.803900882E3
2.397568125E0,6.045517578E2,2.350656494E3,-1.402151001E3,2.803051232E3
2.407530125E0,6.045578613E2,2.350314697E3,-1.403770508E3,2.803576470E3
2.417493125E0,6.043768311E2,2.350729492E3,-1.401809326E3,2.802903831E3
2.427456125E0,6.045121460E2,2.350485596E3,-1.403475586E3,2.803562232E3
2.437419125E0,6.044904175E2,2.350844971E3,-1.401197510E3,2.802719251E3
2.447381125E0,6.047084961E2,2.350669434E3,-1.402587158E3,2.803314090E3
2.457344125E0,6.045264282E2,2.351018555E3,-1.400249146E3,2.802398636E3
2.467307125E0,6.043624878E2,2.350811035E3,-1.401886719E3,2.803007833E3
2.477269125E0,6.045264282E2,2.351190918E3,-1.399405762E3,2.802121950E3
2.487232125E0,6.045890503E2,2.350805908E3,-1.400939087E3,2.802578574E3
2.497195125E0,6.046918945E2,2.351300049E3,-1.398291870E3,2.801693124E3
2.507157125E0,6.048051147E2,2.350993408E3,-1.400451050E3,2.802538559E3
2.517120125E0,6.047500000E2,2.351390137E3,-1.397480103E3,2.801376229E3
2.527083125E0,6.045408325E2,2.351121582E3,-1.399894531E3,2.802311012E3
2.537046125E0,6.046995239E2,2.351658203E3,-1.396934204E3,2.801318081E3
2.547008125E0,6.047747803E2,2.351283691E3,-1.398809448E3,2.801955639E3
2.556971125E0,6.048413696E2,2.351829834E3,-1.395954834E3,2.801004561E3
2.566934125E0,6.046757202E2,2.351531982E3,-1.397991455E3,2.801734373E3
2.576896125E0,6.048801880E2,2.352171631E3,-1.394963257E3,2.800805940E3
2.586859125E0,6.047920532E2,2.351673340E3,-1.397274536E3,2.801520490E3
2.596822167E0,6.049000854E2,2.352263428E3,-1.393903320E3,2.800359586E3
2.606785167E0,6.045988770E2,2.351923340E3,-1.396636597E3,2.801370554E3
2.616747167E0,6.049050903E2,2.352553955E3,-1.392795532E3,2.800053513E3
2.626710167E0,6.046209717E2,2.352126953E3,-1.395657349E3,2.801058221E3
2.636673167E0,6.048282471E2,2.352868164E3,-1.391944214E3,2.799877587E3
2.646635167E0,6.047080078E2,2.352422852E3,-1.394734497E3,2.800865824E3
2.656598167E0,6.050914917E2,2.353047852E3,-1.390915771E3,2.799574358E3
2.666561167E0,6.049326782E2,2.352536133E3,-1.393522461E3,2.800406158E3
2.676523167E0,6.052286377E2,2.353189209E3,-1.389757446E3,2.799147534E3
2.686486167E0,6.049631348E2,2.352710205E3,-1.392846802E3,2.800222833E3
2.696449167E0,6.052199707E2,2.353494385E3,-1.388983765E3,2.799018208E3
2.706412167E0,6.048632202E2,2.353032471E3,-1.391980835E3,2.800041423E3
2.716374167E0,6.052893677E2,2.353844482E3,-1.387641724E3,2.798661934E3
2.726337167E0,6.048960571E2,2.353256836E3,-1.390868530E3,2.799684312E3
2.736300167E0,6.052528687E2,2.354068848E3,-1.386616333E3,2.798334510E3
2.746262167E0,6.049743652E2,2.353560791E3,-1.390058350E3,2.799554356E3
2.756225167E0,6.053384399E2,2.354215576E3,-1.385889771E3,2.798116520E3
2.766188167E0,-2.214785400E3,-5.613689575E2,-4.677680054E2,2.332212765E3
2.776150167E0,-2.214303467E3,-5.606567383E2,-4.637927856E2,2.330789473E3
